"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1970",6281,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1971",6506,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1972",6569,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1973",6513,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1974",6575,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1975",6470,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1976",6500,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1977",6773,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1978",7109,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1979",7241,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1980",7380,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1981",7043,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1982",7217,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1983",7150,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1984",7004,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1985",7290,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1986",7332,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1987",7363,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1988",7783,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1989",8444,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1990",8463,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1991",8990,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1992",9501,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1993",9342,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1994",9629,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1995",9625,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1996",9689,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1997",8140,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1998",7971,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","1999",7995,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2000",8206,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2001",8240,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2002",8300,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2003",8249,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2004",8295,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2005",8470,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2006",9296,"B"
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2007",9580,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2008",10837,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2009",10653,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2010",10737,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2011",10875,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2012",11323,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2013",11915,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2014",12092,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2015",12208,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2016",12578,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2017",12656.7,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2018",13204.7,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2019",13350,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2020",7417.005,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2021",8433.154238,
"AUT","PASSTRANSP","RAIL","MLN_PKM","A","2022",12933,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1970",8260,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1971",8425,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1972",8168,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1973",8093,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1974",8279,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1975",8528,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1976",8191,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1977",7667,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1978",7136,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1979",6955,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1980",6963,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1981",7078,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1982",6879,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1983",6631,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1984",6444,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1985",6572,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1986",6069,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1987",6270,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1988",6348,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1989",6400,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1990",6539,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1991",6771,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1992",6798,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1993",6694,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1994",6638,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1995",6757,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1996",6788,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1997",6980,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1998",7097,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","1999",7354,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2000",7755,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2001",8036,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2002",8260,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2003",8265,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2004",8676,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2005",9150,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2006",9607,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2007",9932,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2008",10406,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2009",10427,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2010",10403,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2011",11003,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2012",10857,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2013",10595,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2014",10974,"E"
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2015",10333,"B"
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2016",10025,"E"
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2017",10167,"E"
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2018",10500,"E"
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2019",10849,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2020",7397,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2021",6970,
"BEL","PASSTRANSP","RAIL","MLN_PKM","A","2022",9684,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","1993",8548,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","1994",8481,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","1995",8023,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","1996",8111,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","1997",7721,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","1998",7018,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","1999",6957,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2000",7300,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2001",7299,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2002",6597,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2003",6518,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2004",6590,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2005",6667,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2006",6922,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2007",6900,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2008",6803,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2009",6503,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2010",6591,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2011",6714,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2012",7265,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2013",7601,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2014",7797,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2015",8298.112592,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2016",8843.373268,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2017",9497.566454,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2018",10286.019,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2019",10930.618,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2020",6665.141,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2021",6820.176,
"CZE","PASSTRANSP","RAIL","MLN_PKM","A","2022",9516.751,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1970",3354,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1971",3614,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1972",3465,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1973",2918,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1974",3059,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1975",3172,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1976",3200,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1977",3227,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1978",3398,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1979",3749,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1980",4314,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1981",4518,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1982",4531,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1983",4660,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1984",4617,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1985",4716,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1986",4876,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1987",4860,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1988",4850,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1989",4726,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1990",4851,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1991",4711,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1992",4772,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1993",4737,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1994",4847,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1995",4684,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1996",4621,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1997",4978,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1998",5163,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","1999",5113,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2000",5537,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2001",5721,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2002",5754,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2003",5893,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2004",6074,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2005",6136,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2006",6274,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2007",6353,"B"
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2008",6475,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2009",6367,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2010",6577,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2011",6890,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2012",7020,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2013",7076,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2014",6808,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2015",6808,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2016",6653,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2017",6623,
"DNK","PASSTRANSP","RAIL","MLN_PKM","A","2018",6560,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1970",2156,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1971",2349,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1972",2594,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1973",2773,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1974",3047,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1975",3135,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1976",2985,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1977",2977,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1978",2983,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1979",3020,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1980",3216,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1981",3274,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1982",3326,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1983",3339,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1984",3276,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1985",3224,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1986",2676,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1987",3062,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1988",3147,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1989",3208,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1990",3331,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1991",3229,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1992",3057,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1993",3007,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1994",3037,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1995",3184,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1996",3254,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1997",3376,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1998",3377,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","1999",3415,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2000",3405,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2001",3282,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2002",3318,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2003",3338,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2004",3352,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2005",3478,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2006",3540,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2007",3778,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2008",4052,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2009",3876,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2010",3959,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2011",3882,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2012",4035,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2013",4053,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2014",3874,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2015",4113,"B"
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2016",3868,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2017",4271,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2018",4534,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2019",4924,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2020",2820,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2021",2903,
"FIN","PASSTRANSP","RAIL","MLN_PKM","A","2022",4572,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1970",40980,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1971",41140,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1972",43230,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1973",44700,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1974",47310,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1975",50700,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1976",51080,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1977",51990,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1978",53660,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1979",53740,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1980",53710,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1981",55540,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1982",56700,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1983",58440,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1984",60230,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1985",61910,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1986",59620,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1987",59670,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1988",62930,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1989",64030,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1990",75112,"B"
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1991",73581,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1992",74413,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1993",69826,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1994",70418,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1995",64444,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1996",69183,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1997",71016,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1998",75175,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","1999",77111,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2000",82253,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2001",84180,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2002",86186,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2003",84151,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2004",88567,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2005",90859,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2006",94590,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2007",96709,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2008",102721,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2009",101821,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2010",102167,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2011",105596,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2012",105957,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2013",105214,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2014",104589,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2015",104849,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2016",104207,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2017",110469,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2018",107873,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2019",112309,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2020",64816,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2021",86419,
"FRA","PASSTRANSP","RAIL","MLN_PKM","A","2022",117852,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1970",38483,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1971",39524,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1972",40528,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1973",40756,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1974",41646,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1975",38586,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1976",37175,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1977",37348,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1978",37589,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1979",39431,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1980",40499,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1981",41795,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1982",40030,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1983",38755,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1984",39075,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1985",42707,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1986",41397,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1987",39200,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1988",41000,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1989",41100,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1990",43600,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1991",55300,"B"
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1992",56300,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1993",63361,"B"
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1994",65169,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1995",70977,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1996",71730,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1997",72403,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1998",72666,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","1999",73796,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2000",75404,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2001",75754,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2002",71366,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2003",71293,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2004",72879,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2005",76824,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2006",78995,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2007",79107,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2008",82539,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2009",82253,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2010",83886,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2011",85414,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2012",88796,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2013",89615,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2014",90976,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2015",91603,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2016",94197,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2017",95530,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2018",98170,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2019",102026,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2020",58822,
"DEU","PASSTRANSP","RAIL","MLN_PKM","A","2021",57533,"P"
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1970",1531,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1971",1635,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1972",1563,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1973",1615,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1974",1594,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1975",1553,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1976",1583,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1977",1623,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1978",1568,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1979",1531,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1980",1464,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1981",1515,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1982",1501,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1983",1629,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1984",1652,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1985",1732,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1986",1950,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1987",1973,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1988",1963,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1989",2011,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1990",1978,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1991",1995,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1992",2046,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1993",1726,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1994",1599,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1995",1568,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1996",1751,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1997",1812,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1998",1551,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","1999",1882,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","2000",1628,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","2001",1797,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","2002",1836,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","2003",1574,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","2004",1669,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","2005",1854,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","2006",1811,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","2007",1930,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","2008",1657,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","2009",1414,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","2010",1337,
"GRC","PASSTRANSP","RAIL","MLN_PKM","A","2011",958,
